DispositioID,CustomerID,AccountID,Type
1360,1360,1132,Disponent
1361,1361,1133,Owner
1362,1362,1133,Disponent
1363,1363,1134,Owner
1364,1364,1135,Owner
1365,1365,1135,Disponent
1366,1366,1136,Owner
1367,1367,1137,Owner
1368,1368,1137,Disponent
1369,1369,1138,Owner
1370,1370,1139,Owner
1371,1371,1140,Owner
1372,1372,1141,Owner
1373,1373,1142,Owner
1375,1375,1144,Owner
1376,1376,1145,Owner
1377,1377,1145,Disponent
1378,1378,1146,Owner
1379,1379,1146,Disponent
1380,1380,1147,Owner
1382,1382,1149,Owner
1383,1383,1150,Owner
1384,1384,1151,Owner
1385,1385,1152,Owner
1386,1386,1152,Disponent
1387,1387,1153,Owner
1388,1388,1154,Owner
1389,1389,1155,Owner
1390,1390,1156,Owner
1391,1391,1157,Owner
1392,1392,1158,Owner
1393,1393,1158,Disponent
1394,1394,1159,Owner
1395,1395,1159,Disponent
1396,1396,1160,Owner
1397,1397,1161,Owner
1401,1401,1164,Owner
1402,1402,1165,Owner
1403,1403,1165,Disponent
1404,1404,1166,Owner
1406,1406,1168,Owner
1407,1407,1168,Disponent
1408,1408,1169,Owner
1409,1409,1170,Owner
1410,1410,1171,Owner
1411,1411,1171,Disponent
1412,1412,1172,Owner
1413,1413,1173,Owner
1414,1414,1174,Owner
1416,1416,1176,Owner
1417,1417,1177,Owner
1418,1418,1178,Owner
1419,1419,1179,Owner
1420,1420,1179,Disponent
1421,1421,1180,Owner
1422,1422,1181,Owner
1423,1423,1181,Disponent
1424,1424,1182,Owner
1425,1425,1183,Owner
1426,1426,1183,Disponent
1427,1427,1184,Owner
1428,1428,1185,Owner
1429,1429,1185,Disponent
1430,1430,1186,Owner
1431,1431,1187,Owner
1432,1432,1188,Owner
1433,1433,1189,Owner
1434,1434,1189,Disponent
1435,1435,1190,Owner
1438,1438,1192,Owner
1439,1439,1193,Owner
1440,1440,1194,Owner
1441,1441,1195,Owner
1442,1442,1195,Disponent
1443,1443,1196,Owner
1444,1444,1196,Disponent
1445,1445,1197,Owner
1446,1446,1198,Owner
1447,1447,1198,Disponent
1448,1448,1199,Owner
1449,1449,1200,Owner
1450,1450,1201,Owner
1452,1452,1203,Owner
1453,1453,1204,Owner
1454,1454,1205,Owner
1455,1455,1205,Disponent
1456,1456,1206,Owner
1457,1457,1206,Disponent
1458,1458,1207,Owner
1459,1459,1208,Owner
1460,1460,1209,Owner
1461,1461,1210,Owner
1462,1462,1211,Owner
1463,1463,1212,Owner
1464,1464,1213,Owner
1465,1465,1213,Disponent
1466,1466,1214,Owner
1467,1467,1215,Owner
1468,1468,1216,Owner
1469,1469,1217,Owner
1470,1470,1218,Owner
1471,1471,1218,Disponent
1472,1472,1219,Owner
1473,1473,1220,Owner
1474,1474,1221,Owner
1475,1475,1222,Owner
1476,1476,1223,Owner
1478,1478,1225,Owner
1479,1479,1226,Owner
1480,1480,1227,Owner
1481,1481,1228,Owner
1482,1482,1229,Owner
1483,1483,1230,Owner
1484,1484,1230,Disponent
1485,1485,1231,Owner
1486,1486,1231,Disponent
1487,1487,1232,Owner
1488,1488,1233,Owner
1489,1489,1234,Owner
1490,1490,1235,Owner
1491,1491,1236,Owner
1492,1492,1237,Owner
1493,1493,1238,Owner
1494,1494,1238,Disponent
1495,1495,1239,Owner
1496,1496,1240,Owner
1497,1497,1241,Owner
1498,1498,1241,Disponent
1499,1499,1242,Owner
1500,1500,1243,Owner
1501,1501,1244,Owner
1502,1502,1245,Owner
1503,1503,1246,Owner
1504,1504,1246,Disponent
1505,1505,1247,Owner
1506,1506,1248,Owner
1507,1507,1248,Disponent
1508,1508,1249,Owner
1509,1509,1250,Owner
1510,1510,1251,Owner
1511,1511,1252,Owner
1512,1512,1253,Owner
1513,1513,1254,Owner
1514,1514,1255,Owner
1516,1516,1256,Owner
1517,1517,1257,Owner
1518,1518,1258,Owner
1519,1519,1258,Disponent
1520,1520,1259,Owner
1521,1521,1260,Owner
1522,1522,1261,Owner
1523,1523,1262,Owner
1524,1524,1263,Owner
1525,1525,1264,Owner
1526,1526,1264,Disponent
1527,1527,1265,Owner
1528,1528,1266,Owner
1529,1529,1267,Owner
1530,1530,1268,Owner
1531,1531,1269,Owner
1532,1532,1269,Disponent
1533,1533,1270,Owner
1534,1534,1271,Owner
1535,1535,1272,Owner
1536,1536,1273,Owner
1537,1537,1274,Owner
1539,1539,1275,Owner
1540,1540,1276,Owner
1541,1541,1276,Disponent
1542,1542,1277,Owner
1543,1543,1277,Disponent
1546,1546,1279,Owner
1547,1547,1279,Disponent
1548,1548,1280,Owner
1549,1549,1280,Disponent
1550,1550,1281,Owner
1554,1554,1284,Owner
1555,1555,1285,Owner
1556,1556,1286,Owner
1557,1557,1287,Owner
1558,1558,1288,Owner
1559,1559,1289,Owner
1561,1561,1291,Owner
1562,1562,1291,Disponent
1563,1563,1292,Owner
1564,1564,1293,Owner
1565,1565,1294,Owner
1566,1566,1295,Owner
1567,1567,1296,Owner
1568,1568,1296,Disponent
1569,1569,1297,Owner
1570,1570,1297,Disponent
1571,1571,1298,Owner
1572,1572,1299,Owner
1574,1574,1301,Owner
1575,1575,1302,Owner
1576,1576,1302,Disponent
1577,1577,1303,Owner
1578,1578,1304,Owner
1579,1579,1305,Owner
1580,1580,1306,Owner
1581,1581,1307,Owner
1582,1582,1308,Owner
1583,1583,1309,Owner
1584,1584,1310,Owner
1585,1585,1311,Owner
1586,1586,1311,Disponent
1587,1587,1312,Owner
1588,1588,1313,Owner
1589,1589,1314,Owner
1590,1590,1315,Owner
1591,1591,1316,Owner
1592,1592,1317,Owner
1593,1593,1317,Disponent
1594,1594,1318,Owner
1595,1595,1319,Owner
1596,1596,1320,Owner
1597,1597,1321,Owner
1598,1598,1322,Owner
1599,1599,1323,Owner
1600,1600,1323,Disponent
1601,1601,1324,Owner
1602,1602,1324,Disponent
1603,1603,1325,Owner
1604,1604,1325,Disponent
1605,1605,1326,Owner
1606,1606,1327,Owner
1607,1607,1328,Owner
1608,1608,1329,Owner
1609,1609,1329,Disponent
1610,1610,1330,Owner
1611,1611,1331,Owner
1612,1612,1331,Disponent
1613,1613,1332,Owner
1614,1614,1333,Owner
1615,1615,1334,Owner
1616,1616,1335,Owner
1617,1617,1336,Owner
1618,1618,1337,Owner
1619,1619,1338,Owner
1620,1620,1338,Disponent
1621,1621,1339,Owner
1622,1622,1340,Owner
1623,1623,1341,Owner
1624,1624,1342,Owner
1625,1625,1342,Disponent
1628,1628,1344,Owner
1629,1629,1345,Owner
1630,1630,1345,Disponent
1631,1631,1346,Owner
1632,1632,1347,Owner
1633,1633,1348,Owner
1634,1634,1348,Disponent
1635,1635,1349,Owner
1636,1636,1349,Disponent
1637,1637,1350,Owner
1638,1638,1351,Owner
1639,1639,1352,Owner
1640,1640,1353,Owner
1641,1641,1354,Owner
1642,1642,1355,Owner
1643,1643,1356,Owner
1644,1644,1357,Owner
1645,1645,1358,Owner
1646,1646,1359,Owner
1647,1647,1360,Owner
1648,1648,1361,Owner
1649,1649,1361,Disponent
1650,1650,1362,Owner
1651,1651,1363,Owner
1653,1653,1365,Owner
1654,1654,1366,Owner
1655,1655,1367,Owner
1656,1656,1368,Owner
1657,1657,1369,Owner
1658,1658,1370,Owner
1659,1659,1371,Owner
1660,1660,1372,Owner
1661,1661,1373,Owner
1662,1662,1374,Owner
1663,1663,1375,Owner
1664,1664,1376,Owner
1665,1665,1376,Disponent
1666,1666,1377,Owner
1667,1667,1377,Disponent
1668,1668,1378,Owner
1669,1669,1379,Owner
1670,1670,1380,Owner
1671,1671,1381,Owner
1672,1672,1381,Disponent
1673,1673,1382,Owner
1674,1674,1383,Owner
1675,1675,1384,Owner
1676,1676,1385,Owner
1677,1677,1385,Disponent
1679,1679,1387,Owner
1680,1680,1388,Owner
1681,1681,1389,Owner
1682,1682,1390,Owner
1683,1683,1391,Owner
1684,1684,1391,Disponent
1685,1685,1392,Owner
1686,1686,1393,Owner
1687,1687,1393,Disponent
1688,1688,1394,Owner
1689,1689,1395,Owner
1690,1690,1396,Owner
1691,1691,1397,Owner
1692,1692,1398,Owner
1693,1693,1399,Owner
1694,1694,1399,Disponent
1696,1696,1401,Owner
1697,1697,1402,Owner
1698,1698,1402,Disponent
1699,1699,1403,Owner
1700,1700,1404,Owner
1701,1701,1404,Disponent
1702,1702,1405,Owner
1703,1703,1406,Owner
1704,1704,1406,Disponent
1705,1705,1407,Owner
1706,1706,1407,Disponent
1707,1707,1408,Owner
1709,1709,1410,Owner
1710,1710,1411,Owner
1711,1711,1412,Owner
1712,1712,1412,Disponent
1713,1713,1413,Owner
1714,1714,1414,Owner
1717,1717,1416,Owner
1718,1718,1417,Owner
1719,1719,1418,Owner
1720,1720,1419,Owner
1721,1721,1419,Disponent
1722,1722,1420,Owner
1723,1723,1421,Owner
1724,1724,1422,Owner
1725,1725,1423,Owner
1726,1726,1423,Disponent
1727,1727,1424,Owner
1728,1728,1424,Disponent
1729,1729,1425,Owner
1730,1730,1426,Owner
1731,1731,1427,Owner
1733,1733,1429,Owner
1734,1734,1430,Owner
1735,1735,1430,Disponent
1736,1736,1431,Owner
1737,1737,1432,Owner
1738,1738,1432,Disponent
1741,1741,1434,Owner
1742,1742,1435,Owner
1743,1743,1436,Owner
1744,1744,1437,Owner
1745,1745,1438,Owner
1746,1746,1439,Owner
1747,1747,1439,Disponent
1748,1748,1440,Owner
1749,1749,1441,Owner
1750,1750,1442,Owner
1751,1751,1443,Owner
1752,1752,1444,Owner
1753,1753,1445,Owner
1754,1754,1446,Owner
1755,1755,1447,Owner
1756,1756,1448,Owner
1757,1757,1448,Disponent
1758,1758,1449,Owner
1759,1759,1450,Owner
1760,1760,1451,Owner
1761,1761,1452,Owner
1762,1762,1453,Owner
1763,1763,1454,Owner
1764,1764,1455,Owner
1765,1765,1456,Owner
1768,1768,1458,Owner
1769,1769,1459,Owner
1770,1770,1459,Disponent
1771,1771,1460,Owner
1772,1772,1461,Owner
1774,1774,1463,Owner
1775,1775,1464,Owner
1776,1776,1465,Owner
1777,1777,1466,Owner
1778,1778,1466,Disponent
1779,1779,1467,Owner
1780,1780,1468,Owner
1781,1781,1469,Owner
1782,1782,1470,Owner
1783,1783,1471,Owner
1784,1784,1472,Owner
1785,1785,1473,Owner
1786,1786,1474,Owner
1787,1787,1474,Disponent
1788,1788,1475,Owner
1789,1789,1476,Owner
1790,1790,1477,Owner
1791,1791,1478,Owner
1792,1792,1479,Owner
1793,1793,1480,Owner
1794,1794,1481,Owner
1795,1795,1482,Owner
1796,1796,1483,Owner
1797,1797,1483,Disponent
1798,1798,1484,Owner
1799,1799,1485,Owner
1800,1800,1486,Owner
1801,1801,1487,Owner
1802,1802,1487,Disponent
1803,1803,1488,Owner
1806,1806,1490,Owner
1807,1807,1491,Owner
1808,1808,1491,Disponent
1809,1809,1492,Owner
1810,1810,1493,Owner
1811,1811,1494,Owner
1812,1812,1495,Owner
1813,1813,1495,Disponent
1814,1814,1496,Owner
1815,1815,1497,Owner
1816,1816,1498,Owner
1817,1817,1499,Owner
1818,1818,1499,Disponent
1819,1819,1500,Owner
1820,1820,1501,Owner
1821,1821,1502,Owner
1822,1822,1503,Owner
1823,1823,1504,Owner
1824,1824,1505,Owner
1825,1825,1506,Owner
1826,1826,1507,Owner
1827,1827,1507,Disponent
1828,1828,1508,Owner
1829,1829,1509,Owner
1830,1830,1510,Owner
1831,1831,1511,Owner
1832,1832,1512,Owner
1833,1833,1513,Owner
1834,1834,1514,Owner
1835,1835,1514,Disponent
1836,1836,1515,Owner
1837,1837,1516,Owner
1838,1838,1516,Disponent
1839,1839,1517,Owner
1840,1840,1517,Disponent
1841,1841,1518,Owner
1842,1842,1519,Owner
1843,1843,1520,Owner
1844,1844,1521,Owner
1845,1845,1521,Disponent
1846,1846,1522,Owner
1847,1847,1523,Owner
1848,1848,1524,Owner
1849,1849,1525,Owner
1850,1850,1526,Owner
1851,1851,1527,Owner
1852,1852,1528,Owner
1853,1853,1529,Owner
1854,1854,1530,Owner
1856,1856,1532,Owner
1857,1857,1532,Disponent
1860,1860,1534,Owner
1861,1861,1535,Owner
1862,1862,1536,Owner
1863,1863,1537,Owner
1864,1864,1538,Owner
1865,1865,1538,Disponent
1866,1866,1539,Owner
1867,1867,1540,Owner
1868,1868,1541,Owner
1869,1869,1542,Owner
1870,1870,1542,Disponent
1871,1871,1543,Owner
1872,1872,1544,Owner
1873,1873,1544,Disponent
1874,1874,1545,Owner
1875,1875,1546,Owner
1876,1876,1547,Owner
1877,1877,1548,Owner
1878,1878,1548,Disponent
1879,1879,1549,Owner
1880,1880,1550,Owner
1881,1881,1551,Owner
1882,1882,1551,Disponent
1883,1883,1552,Owner
1884,1884,1553,Owner
1885,1885,1554,Owner
1886,1886,1555,Owner
1887,1887,1556,Owner
1888,1888,1557,Owner
1889,1889,1558,Owner
1890,1890,1559,Owner
1891,1891,1560,Owner
1892,1892,1561,Owner
1893,1893,1561,Disponent
1894,1894,1562,Owner
1895,1895,1563,Owner
1896,1896,1564,Owner
1897,1897,1565,Owner
1898,1898,1566,Owner
1899,1899,1567,Owner
1900,1900,1568,Owner
1901,1901,1568,Disponent
1903,1903,1570,Owner
1904,1904,1571,Owner
1905,1905,1572,Owner
1906,1906,1573,Owner
1907,1907,1574,Owner
1908,1908,1575,Owner
1909,1909,1576,Owner
1910,1910,1577,Owner
1911,1911,1578,Owner
1912,1912,1579,Owner
1913,1913,1580,Owner
1914,1914,1581,Owner
1915,1915,1581,Disponent
1916,1916,1582,Owner
1917,1917,1583,Owner
1919,1919,1584,Owner
1920,1920,1585,Owner
1921,1921,1586,Owner
1922,1922,1586,Disponent
1923,1923,1587,Owner
1924,1924,1588,Owner
1925,1925,1589,Owner
1926,1926,1589,Disponent
1927,1927,1590,Owner
1928,1928,1590,Disponent
1929,1929,1591,Owner
1930,1930,1592,Owner
1931,1931,1593,Owner
1932,1932,1594,Owner
1934,1934,1596,Owner
1935,1935,1597,Owner
1936,1936,1598,Owner
1937,1937,1598,Disponent
1938,1938,1599,Owner
1939,1939,1600,Owner
1940,1940,1600,Disponent
1941,1941,1601,Owner
1942,1942,1601,Disponent
1943,1943,1602,Owner
1944,1944,1603,Owner
1945,1945,1604,Owner
1946,1946,1605,Owner
1947,1947,1606,Owner
1948,1948,1607,Owner
1949,1949,1607,Disponent
1950,1950,1608,Owner
1951,1951,1609,Owner
1952,1952,1610,Owner
1953,1953,1610,Disponent
1954,1954,1611,Owner
1955,1955,1612,Owner
1956,1956,1613,Owner
1957,1957,1614,Owner
1958,1958,1614,Disponent
1959,1959,1615,Owner
1960,1960,1616,Owner
1961,1961,1617,Owner
1962,1962,1618,Owner
1963,1963,1619,Owner
1964,1964,1620,Owner
1965,1965,1621,Owner
1966,1966,1622,Owner
1967,1967,1623,Owner
1968,1968,1623,Disponent
1969,1969,1624,Owner
1970,1970,1625,Owner
1971,1971,1626,Owner
1972,1972,1627,Owner
1973,1973,1628,Owner
1974,1974,1629,Owner
1975,1975,1629,Disponent
1976,1976,1630,Owner
1977,1977,1631,Owner
1978,1978,1632,Owner
1979,1979,1633,Owner
1980,1980,1634,Owner
1981,1981,1635,Owner
1982,1982,1636,Owner
1983,1983,1636,Disponent
1984,1984,1637,Owner
1985,1985,1638,Owner
1986,1986,1638,Disponent
1988,1988,1640,Owner
1989,1989,1641,Owner
1990,1990,1641,Disponent
1991,1991,1642,Owner
1993,1993,1644,Owner
1994,1994,1644,Disponent
1995,1995,1645,Owner
1996,1996,1646,Owner
1997,1997,1647,Owner
1998,1998,1648,Owner
1999,1999,1649,Owner
2000,2000,1650,Owner
2001,2001,1651,Owner
2002,2002,1652,Owner
2003,2003,1652,Disponent
2004,2004,1653,Owner
2005,2005,1654,Owner
2006,2006,1655,Owner
2007,2007,1655,Disponent
2008,2008,1656,Owner
2009,2009,1657,Owner
2010,2010,1658,Owner
2011,2011,1659,Owner
2012,2012,1659,Disponent
2013,2013,1660,Owner
2015,2015,1662,Owner
2016,2016,1663,Owner
2017,2017,1663,Disponent
2018,2018,1664,Owner
2019,2019,1665,Owner
2020,2020,1665,Disponent
2021,2021,1666,Owner
2022,2022,1667,Owner
2023,2023,1667,Disponent
2024,2024,1668,Owner
2025,2025,1669,Owner
2026,2026,1669,Disponent
2027,2027,1670,Owner
2028,2028,1670,Disponent
2029,2029,1671,Owner
2030,2030,1672,Owner
2031,2031,1673,Owner
2032,2032,1674,Owner
2033,2033,1674,Disponent
2034,2034,1675,Owner
2035,2035,1675,Disponent
2037,2037,1677,Owner
2038,2038,1678,Owner
2039,2039,1679,Owner
2040,2040,1680,Owner
2041,2041,1681,Owner
2042,2042,1682,Owner
2043,2043,1683,Owner
2044,2044,1684,Owner
2045,2045,1685,Owner
2046,2046,1685,Disponent
2047,2047,1686,Owner
2048,2048,1687,Owner
2049,2049,1688,Owner
2050,2050,1688,Disponent
2051,2051,1689,Owner
2052,2052,1689,Disponent
2053,2053,1690,Owner
2054,2054,1691,Owner
2055,2055,1692,Owner
2056,2056,1693,Owner
2057,2057,1694,Owner
2058,2058,1695,Owner
2059,2059,1696,Owner
2060,2060,1696,Disponent
2061,2061,1697,Owner
2062,2062,1697,Disponent
2063,2063,1698,Owner
2064,2064,1699,Owner
2065,2065,1700,Owner
2066,2066,1701,Owner
2067,2067,1702,Owner
2068,2068,1703,Owner
2069,2069,1704,Owner
2070,2070,1705,Owner
2071,2071,1706,Owner
2072,2072,1707,Owner
2073,2073,1708,Owner
2074,2074,1709,Owner
2075,2075,1710,Owner
2076,2076,1711,Owner
2077,2077,1712,Owner
2078,2078,1713,Owner
2079,2079,1714,Owner
2080,2080,1715,Owner
2081,2081,1716,Owner
2082,2082,1717,Owner
2083,2083,1718,Owner
2084,2084,1719,Owner
2085,2085,1719,Disponent
2086,2086,1720,Owner
2087,2087,1721,Owner
2088,2088,1722,Owner
2089,2089,1723,Owner
2090,2090,1723,Disponent
2091,2091,1724,Owner
2092,2092,1725,Owner
2093,2093,1726,Owner
2094,2094,1726,Disponent
2095,2095,1727,Owner
2096,2096,1728,Owner
2097,2097,1729,Owner
2098,2098,1729,Disponent
2099,2099,1730,Owner
2100,2100,1731,Owner
2101,2101,1731,Disponent
2102,2102,1732,Owner
2103,2103,1733,Owner
2104,2104,1734,Owner
2105,2105,1735,Owner
2106,2106,1736,Owner
2107,2107,1736,Disponent
2108,2108,1737,Owner
2109,2109,1738,Owner
2110,2110,1739,Owner
2111,2111,1740,Owner
2112,2112,1741,Owner
2113,2113,1742,Owner
2114,2114,1743,Owner
2115,2115,1743,Disponent
2116,2116,1744,Owner
2117,2117,1745,Owner
2118,2118,1746,Owner
2119,2119,1747,Owner
2121,2121,1749,Owner
2122,2122,1750,Owner
2123,2123,1751,Owner
2124,2124,1752,Owner
2125,2125,1753,Owner
2126,2126,1754,Owner
2128,2128,1756,Owner
2129,2129,1757,Owner
2130,2130,1758,Owner
2131,2131,1759,Owner
2132,2132,1759,Disponent
2133,2133,1760,Owner
2134,2134,1760,Disponent
2135,2135,1761,Owner
2136,2136,1762,Owner
2137,2137,1763,Owner
2138,2138,1764,Owner
2139,2139,1765,Owner
2140,2140,1765,Disponent
2141,2141,1766,Owner
2142,2142,1767,Owner
2143,2143,1767,Disponent
2144,2144,1768,Owner
2145,2145,1769,Owner
2146,2146,1770,Owner
2147,2147,1771,Owner
2148,2148,1772,Owner
2149,2149,1773,Owner
2150,2150,1774,Owner
2151,2151,1774,Disponent
2152,2152,1775,Owner
2153,2153,1776,Owner
2154,2154,1777,Owner
2155,2155,1778,Owner
2156,2156,1779,Owner
2157,2157,1780,Owner
2158,2158,1781,Owner
2159,2159,1782,Owner
2160,2160,1783,Owner
2161,2161,1784,Owner
2162,2162,1784,Disponent
2163,2163,1785,Owner
2164,2164,1786,Owner
2165,2165,1786,Disponent
2166,2166,1787,Owner
2167,2167,1788,Owner
2168,2168,1789,Owner
2169,2169,1789,Disponent
2170,2170,1790,Owner
2171,2171,1791,Owner
2172,2172,1792,Owner
2173,2173,1793,Owner
2174,2174,1794,Owner
2175,2175,1795,Owner
2176,2176,1796,Owner
2177,2177,1797,Owner
2178,2178,1798,Owner
2179,2179,1799,Owner
2180,2180,1800,Owner
2181,2181,1801,Owner
2182,2182,1802,Owner
2183,2183,1802,Disponent
2184,2184,1803,Owner
2185,2185,1804,Owner
2186,2186,1805,Owner
2187,2187,1806,Owner
2188,2188,1806,Disponent
2189,2189,1807,Owner
2190,2190,1808,Owner
2191,2191,1808,Disponent
2192,2192,1809,Owner
2193,2193,1809,Disponent
2194,2194,1810,Owner
2195,2195,1811,Owner
2196,2196,1812,Owner
2197,2197,1813,Owner
2198,2198,1814,Owner
2199,2199,1814,Disponent
2200,2200,1815,Owner
2201,2201,1816,Owner
2202,2202,1816,Disponent
2203,2203,1817,Owner
2204,2204,1818,Owner
2205,2205,1819,Owner
2206,2206,1820,Owner
2207,2207,1821,Owner
2208,2208,1821,Disponent
2209,2209,1822,Owner
2210,2210,1822,Disponent
2211,2211,1823,Owner
2212,2212,1824,Owner
2213,2213,1825,Owner
2214,2214,1826,Owner
2215,2215,1827,Owner
2216,2216,1828,Owner
2217,2217,1828,Disponent
2218,2218,1829,Owner
2219,2219,1829,Disponent
2220,2220,1830,Owner
2221,2221,1830,Disponent
2222,2222,1831,Owner
2223,2223,1832,Owner
2224,2224,1833,Owner
2225,2225,1834,Owner
2226,2226,1835,Owner
2227,2227,1836,Owner
2228,2228,1837,Owner
2229,2229,1838,Owner
2230,2230,1839,Owner
2231,2231,1840,Owner
2232,2232,1841,Owner
2233,2233,1841,Disponent
2235,2235,1843,Owner
2236,2236,1844,Owner
2237,2237,1845,Owner
2238,2238,1845,Disponent
2239,2239,1846,Owner
2240,2240,1847,Owner
2241,2241,1847,Disponent
2242,2242,1848,Owner
2243,2243,1848,Disponent
2246,2246,1851,Owner
2247,2247,1852,Owner
2248,2248,1853,Owner
2249,2249,1854,Owner
2250,2250,1855,Owner
2251,2251,1856,Owner
2252,2252,1857,Owner
2253,2253,1857,Disponent
2254,2254,1858,Owner
2255,2255,1859,Owner
2256,2256,1860,Owner
2257,2257,1861,Owner
2258,2258,1861,Disponent
2259,2259,1862,Owner
2260,2260,1863,Owner
2261,2261,1863,Disponent
2263,2263,1865,Owner
2264,2264,1866,Owner
2265,2265,1867,Owner
2266,2266,1868,Owner
2267,2267,1869,Owner
2268,2268,1870,Owner
2269,2269,1871,Owner
2270,2270,1872,Owner
2271,2271,1872,Disponent
2274,2274,1874,Owner
2275,2275,1874,Disponent
2276,2276,1875,Owner
2277,2277,1876,Owner
2278,2278,1877,Owner
2279,2279,1878,Owner
2280,2280,1879,Owner
2281,2281,1880,Owner
2282,2282,1881,Owner
2283,2283,1882,Owner
2286,2286,1884,Owner
2287,2287,1885,Owner
2288,2288,1886,Owner
2289,2289,1886,Disponent
2290,2290,1887,Owner
2291,2291,1888,Owner
2292,2292,1889,Owner
2293,2293,1890,Owner
2294,2294,1891,Owner
2295,2295,1892,Owner
2296,2296,1892,Disponent
2297,2297,1893,Owner
2298,2298,1893,Disponent
2299,2299,1894,Owner
2300,2300,1895,Owner
2301,2301,1895,Disponent
2302,2302,1896,Owner
2303,2303,1897,Owner
2304,2304,1897,Disponent
2305,2305,1898,Owner
2306,2306,1898,Disponent
2307,2307,1899,Owner
2308,2308,1900,Owner
2309,2309,1901,Owner
2310,2310,1902,Owner
2311,2311,1902,Disponent
2312,2312,1903,Owner
2313,2313,1904,Owner
2314,2314,1905,Owner
2315,2315,1905,Disponent
2316,2316,1906,Owner
2317,2317,1907,Owner
2318,2318,1908,Owner
2319,2319,1909,Owner
2320,2320,1910,Owner
2321,2321,1911,Owner
2322,2322,1912,Owner
2323,2323,1913,Owner
2324,2324,1914,Owner
2325,2325,1915,Owner
2326,2326,1916,Owner
2327,2327,1917,Owner
2328,2328,1918,Owner
2329,2329,1919,Owner
2330,2330,1920,Owner
2331,2331,1921,Owner
2332,2332,1922,Owner
2333,2333,1922,Disponent
2335,2335,1924,Owner
2336,2336,1925,Owner
2337,2337,1925,Disponent
2338,2338,1926,Owner
2339,2339,1926,Disponent
2340,2340,1927,Owner
2341,2341,1927,Disponent
2342,2342,1928,Owner
2343,2343,1929,Owner
2344,2344,1930,Owner
2345,2345,1931,Owner
2346,2346,1931,Disponent
2347,2347,1932,Owner
2348,2348,1933,Owner
2349,2349,1934,Owner
2350,2350,1934,Disponent
2351,2351,1935,Owner
2352,2352,1936,Owner
2353,2353,1937,Owner
2354,2354,1938,Owner
2355,2355,1939,Owner
2356,2356,1940,Owner
2357,2357,1940,Disponent
2358,2358,1941,Owner
2359,2359,1941,Disponent
2361,2361,1943,Owner
2362,2362,1943,Disponent
2363,2363,1944,Owner
2364,2364,1945,Owner
2365,2365,1946,Owner
2366,2366,1947,Owner
2367,2367,1947,Disponent
2368,2368,1948,Owner
2369,2369,1948,Disponent
2370,2370,1949,Owner
2371,2371,1950,Owner
2372,2372,1951,Owner
2373,2373,1952,Owner
2374,2374,1953,Owner
2375,2375,1954,Owner
2376,2376,1954,Disponent
2377,2377,1955,Owner
2378,2378,1956,Owner
2379,2379,1957,Owner
2380,2380,1958,Owner
2381,2381,1958,Disponent
2382,2382,1959,Owner
2383,2383,1960,Owner
2384,2384,1960,Disponent
2385,2385,1961,Owner
2386,2386,1961,Disponent
2387,2387,1962,Owner
2388,2388,1963,Owner
2389,2389,1964,Owner
2390,2390,1965,Owner
2391,2391,1966,Owner
2392,2392,1967,Owner
2393,2393,1968,Owner
2394,2394,1969,Owner
2395,2395,1970,Owner
2396,2396,1971,Owner
2397,2397,1972,Owner
2398,2398,1973,Owner
2399,2399,1974,Owner
2400,2400,1975,Owner
2401,2401,1976,Owner
2402,2402,1977,Owner
2403,2403,1978,Owner
2404,2404,1979,Owner
2405,2405,1979,Disponent
2406,2406,1980,Owner
2407,2407,1981,Owner
2408,2408,1982,Owner
2409,2409,1983,Owner
2410,2410,1984,Owner
2411,2411,1984,Disponent
2412,2412,1985,Owner
2413,2413,1986,Owner
2414,2414,1987,Owner
2415,2415,1987,Disponent
2416,2416,1988,Owner
2417,2417,1989,Owner
2418,2418,1990,Owner
2419,2419,1991,Owner
2420,2420,1992,Owner
2421,2421,1992,Disponent
2422,2422,1993,Owner
2423,2423,1994,Owner
2424,2424,1995,Owner
2425,2425,1996,Owner
2426,2426,1997,Owner
2427,2427,1997,Disponent
2428,2428,1998,Owner
2429,2429,1999,Owner
2430,2430,2000,Owner
2431,2431,2001,Owner
2432,2432,2002,Owner
2433,2433,2003,Owner
2434,2434,2004,Owner
2435,2435,2005,Owner
2436,2436,2006,Owner
2437,2437,2007,Owner
2438,2438,2008,Owner
2439,2439,2008,Disponent
2440,2440,2009,Owner
2441,2441,2010,Owner
2442,2442,2010,Disponent
2443,2443,2011,Owner
2444,2444,2012,Owner
2445,2445,2013,Owner
2447,2447,2015,Owner
2448,2448,2015,Disponent
2449,2449,2016,Owner
2450,2450,2017,Owner
2451,2451,2018,Owner
2452,2452,2019,Owner
2453,2453,2020,Owner
2454,2454,2021,Owner
2455,2455,2022,Owner
2456,2456,2022,Disponent
2457,2457,2023,Owner
2458,2458,2023,Disponent
2459,2459,2024,Owner
2460,2460,2025,Owner
2461,2461,2026,Owner
2462,2462,2027,Owner
2463,2463,2028,Owner
2464,2464,2029,Owner
2465,2465,2030,Owner
2467,2467,2032,Owner
2468,2468,2033,Owner
2469,2469,2034,Owner
2470,2470,2035,Owner
2471,2471,2035,Disponent
2472,2472,2036,Owner
2473,2473,2037,Owner
2474,2474,2038,Owner
2475,2475,2039,Owner
2476,2476,2040,Owner
2477,2477,2040,Disponent
2478,2478,2041,Owner
2479,2479,2042,Owner
